version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,9,1,reverse_light_off,0.9604389824780972,0.5004351321341923,0.7083908736897647,0.8315725516777096,0.9303331674916592,0.4842676968309023,0.2581441997411088
normalized,9,1,reverse_light_off,0.9838660754248132,0.5158045003267829,0.7505968389983422,0.8430373186442415,0.9558603614509684,0.5185605106535136,0.2851187632237166
embeddings_only,9,2,reverse_light_off,0.9832690003580546,0.6469147038876358,0.6591471249371756,0.3044790811656421,0.9488149259396358,0.7550470177352584,0.2890040152108354
normalized,9,2,reverse_light_off,0.99,0.6584667284841618,0.7038335452427538,0.3175853662425728,0.9677883163054264,0.7767817743694987,0.299476560697694
embeddings_only,9,3,reverse_light_off,0.952065292003203,0.2362998940689675,0.8214269737536197,0.3680678652157591,0.9609517097902572,0.2468388311723762,0.2791453701006061
normalized,9,3,reverse_light_off,0.9646918216501552,0.2803752512342504,0.8624595676641326,0.407587604394311,0.9840816239075596,0.2598200345312993,0.3010916674718008
embeddings_only,9,4,reverse_light_off,0.9280661631317336,0.6681187348612334,0.7155173364033109,0.8108334256435731,0.953729881250062,0.8544602464977067,0.672645700778318
normalized,9,4,reverse_light_off,0.938329094237758,0.6805395756925444,0.7270328402349164,0.8287907858166564,0.9652084567169312,0.8651355978748669,0.6924422900432515
embeddings_only,9,5,reverse_light_off,0.955415368223891,0.6637498812885163,0.5519910466082383,0.6646721720157769,0.9598807014867424,0.5605534124683456,0.2474300824083795
normalized,9,5,reverse_light_off,0.9850548977776497,0.6760023214756774,0.6013730159809523,0.7009755014721031,0.9873205295409896,0.5969814507714335,0.2885050320029099
embeddings_only,9,6,reverse_light_off,0.9319765116763632,0.2612729615120407,0.6078377830660271,0.4809093768153624,0.946157781783954,0.9194978301418832,0.2825590218533392
normalized,9,6,reverse_light_off,0.9540076658648218,0.2815659494649849,0.6444147821735844,0.5134355509512014,0.973270548094573,0.9365880399638956,0.301784962781539
