version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,7,7,reverse_light_on,0.8411074771114676,0.6322492300719016,0.9627314421908472,0.7407493055920835,0.9254402915344152,0.6541653412765212,0.7552697033845548
normalized,7,7,reverse_light_on,0.8599228346809378,0.664410371491591,0.9787708312680142,0.7684344930181324,0.9369242313954644,0.6735607190845463,0.7962110280542303
embeddings_only,8,1,reverse_light_on,0.8972525179549806,0.5010321783345347,0.9679904290461008,0.7382260533207141,0.917437331873358,0.7556705256167291,0.6373021638445397
normalized,8,1,reverse_light_on,0.9433411241159994,0.5203712760520692,0.9872780187303032,0.7493839210438907,0.9292263030756388,0.7813908943521908,0.6532186096739258
embeddings_only,8,2,reverse_light_on,0.900051190252064,0.759692871705616,0.9745917862787942,0.761032717407918,0.8876922291143495,0.8799200256758496,0.7900163155091189
normalized,8,2,reverse_light_on,0.9166967329978116,0.7947887526982881,0.9892329220527551,0.8021914070788401,0.9111519814486464,0.924928664356786,0.8336701523237624
embeddings_only,8,3,reverse_light_on,0.9546645987232624,0.8022704002729737,0.9347894517304028,0.8218331887211554,0.9031625798541084,0.8232783222154028,0.7153273162471633
normalized,8,3,reverse_light_on,0.9779457124162536,0.8313054427795749,0.947127948476688,0.8378541915074126,0.9165791078352382,0.8543492222983473,0.7523928560964537
embeddings_only,8,4,reverse_light_on,0.8715634432625479,0.7739485206274723,0.9117828813330978,0.887644544904998,0.9280180697429864,0.9247300061586086,0.6309202347986953
normalized,8,4,reverse_light_on,0.906314723680422,0.8188639303727044,0.9481309774906236,0.9308328525456208,0.9436350771259342,0.9415959291430972,0.6776567259074179
embeddings_only,8,5,reverse_light_on,0.789858972167844,0.6549269296240843,0.986784411846918,0.9149729754285948,0.9357675891689096,0.6479017609922253,0.5620067085400986
normalized,8,5,reverse_light_on,0.8140471594470167,0.673606880293914,0.99,0.963777156404148,0.9712783750035132,0.6734353050366814,0.5995421387560435
embeddings_only,8,6,reverse_light_on,0.7917163970926724,0.8547873819320149,0.9859879550980668,0.670146083056119,0.9260117506648,0.8048943047308885,0.5063434874610666
normalized,8,6,reverse_light_on,0.8023387121687848,0.8705758734032855,0.99,0.7134350631126501,0.948184386919663,0.8172091804008436,0.531492898394422
embeddings_only,8,7,reverse_light_on,0.855612536781247,0.6403033259048878,0.9894652517390266,0.8434555682740439,0.9155262252213529,0.8286665260943676,0.6425315017544437
normalized,8,7,reverse_light_on,0.8752627028805198,0.652545723427718,0.99,0.867512423951648,0.9548798244589212,0.8411947189430443,0.6676936796034002
embeddings_only,8,8,reverse_light_on,0.8068382343777203,0.7175486300834166,0.91505648598737,0.826477422086427,0.9558735381387288,0.9017751876158416,0.6509529865700591
normalized,8,8,reverse_light_on,0.8305355752903062,0.7534214910807905,0.9605733168291012,0.8421970136915335,0.985566853140996,0.9361641237258924,0.6621226943306181
embeddings_only,9,1,reverse_light_on,0.9618392514711642,0.8805389159719214,0.9801052032243092,0.8289890269511793,0.945894030743072,0.9129544718234316,0.6356736583774625
normalized,9,1,reverse_light_on,0.9857665239231134,0.9120464372932784,0.99,0.8553437482659572,0.978591648568407,0.930906640038853,0.6533474413673821
embeddings_only,9,2,reverse_light_on,0.8124760728825948,0.7981461226699132,0.9524077282042316,0.8856086834782955,0.9688993288041884,0.7805280929480294,0.7921137129123201
normalized,9,2,reverse_light_on,0.8360865692076195,0.8289237429230218,0.982178330158846,0.9222808763891888,0.9880168047383876,0.8075839695793526,0.8386148830901535
embeddings_only,9,3,reverse_light_on,0.8470930114171233,0.5290188477388433,0.9659371608239888,0.928140307252982,0.8846734155218261,0.8269307018383629,0.5399444286503217
normalized,9,3,reverse_light_on,0.8614597203811324,0.5465069800910196,0.9855521711271036,0.9482912144554688,0.901257037369963,0.8723904516356773,0.5526804625096081
embeddings_only,9,4,reverse_light_on,0.875751359539688,0.8190749843561834,0.9640477083930402,0.8723429403953342,0.9504200988726504,0.6142855117572559,0.5468464777936879
normalized,9,4,reverse_light_on,0.9254102038371164,0.8635785568109877,0.987898409168806,0.9074914628971652,0.967071307650091,0.6562091739463447,0.5589985004006601
embeddings_only,9,5,reverse_light_on,0.8374074546327241,0.8720108709315926,0.9569473416746463,0.702646211784045,0.8877609526001895,0.8571281260229577,0.5891433103143748
normalized,9,5,reverse_light_on,0.870692068430638,0.8995772563371207,0.9842462139772868,0.713596937071889,0.9132323727500592,0.8862119020840575,0.605237679333477
embeddings_only,9,6,reverse_light_on,0.9078235940901068,0.8395815243510574,0.9699146240295278,0.9330828734688136,0.9088341738581996,0.6169925757661147,0.6891298085476443
normalized,9,6,reverse_light_on,0.9344124015614448,0.8860006317935103,0.9846409763731652,0.9531539205734804,0.9401275762994666,0.6294262731494698,0.7109005502581913
embeddings_only,9,7,reverse_light_on,0.8953202476326748,0.691413556896642,0.9644742063448724,0.9067600866544632,0.9663002605818032,0.8421760805412692,0.7648212877249808
normalized,9,7,reverse_light_on,0.9366657173002884,0.7270901269064921,0.974846590201472,0.9395551266026706,0.9792777630490082,0.8912060731744124,0.8061687675527189
embeddings_only,9,8,reverse_light_on,0.9657191325009564,0.8394793130774927,0.9608185910778226,0.7403243420467605,0.9532906241108744,0.7918403416781539,0.8282382509101038
normalized,9,8,reverse_light_on,0.977545771118082,0.8649011401847325,0.9802168989391624,0.7576192105984495,0.9821016062856815,0.8354954920889065,0.8384168347256864
embeddings_only,9,9,reverse_light_on,0.943087664805388,0.520926999761759,0.9206319012159372,0.6881164304542644,0.9428885322061136,0.951612839117996,0.6011414044512027
normalized,9,9,reverse_light_on,0.9580052511639844,0.5422655133279333,0.9699963103221284,0.714297545594271,0.9592068324469528,0.9650456166708656,0.647195650998633
embeddings_only,10,1,reverse_light_on,0.9045086961338208,0.4896969696969697,0.9758454106280192,0.6521388216303471,0.8908885078080586,0.8119235418948944,0.5892442459122821
normalized,10,1,reverse_light_on,0.9469184595115202,0.5244689939892229,0.9880876244689838,0.6932249720915618,0.9136145293402054,0.8475177281805463,0.6287180635679608
embeddings_only,10,2,reverse_light_on,0.8022857142857143,0.5459459459459459,0.9758454106280192,0.7001733102253032,0.903646975082414,0.889398760902728,0.5518268738507486
normalized,10,2,reverse_light_on,0.8353116633354614,0.5626952240853649,0.989941440216932,0.7426211326939244,0.933272052812018,0.9241975679259914,0.592229913477348
embeddings_only,10,3,reverse_light_on,0.8380221653878943,0.5986696230598669,0.967741935483871,0.7397260273972602,0.8879095597602341,0.8786756163057996,0.5830513613367829
normalized,10,3,reverse_light_on,0.8663655727342786,0.638234271254937,0.9872165355218294,0.7680863229781558,0.905420284873108,0.9125862994540458,0.6152229149083217
embeddings_only,10,4,reverse_light_on,0.905084745762712,0.7188612099644128,0.9758454106280192,0.8278688524590164,0.938093864914932,0.9040573671213268,0.7011873384882509
normalized,10,4,reverse_light_on,0.9351044931954844,0.7312044908913605,0.9890758664112282,0.8594171826016211,0.9653199230056674,0.9466530559432093,0.7190627261307736
embeddings_only,10,5,reverse_light_on,0.915593705293276,0.7545454545454545,0.9707602339181286,0.8491048593350383,0.9320713158547648,0.9136853488492508,0.7335092698349912
normalized,10,5,reverse_light_on,0.9364609596185458,0.7901345362947191,0.9843642789411516,0.8712276309032693,0.9522559532588256,0.943114580315766,0.77453074472703
embeddings_only,10,6,reverse_light_on,0.8656716417910447,0.6935483870967742,0.9555555555555556,0.8037383177570094,0.9352081409880504,0.8869801610335146,0.6336157785658857
normalized,10,6,reverse_light_on,0.9078846801117476,0.7351711751241929,0.9872046616831428,0.8157679909825863,0.9844968153844508,0.9140386207050586,0.6513350628837169
embeddings_only,10,7,reverse_light_on,0.9098039215686274,0.7320261437908496,0.9572649572649572,0.8296296296296296,0.9250559862347212,0.9177922882299946,0.722813162374767
normalized,10,7,reverse_light_on,0.9586048329033328,0.775033436705895,0.9884022619601792,0.8605557786597802,0.9649656602193376,0.948570849740966,0.7543911669272253
embeddings_only,10,8,reverse_light_on,0.8783185840707964,0.6466666666666666,0.9797979797979798,0.7791164658634537,0.9202075925790792,0.9028738833863572,0.6582587910647075
normalized,10,8,reverse_light_on,0.926378622647078,0.6862009460123506,0.9899124803650196,0.8048258764407393,0.9367806981236556,0.917503098369374,0.6802454368861724
embeddings_only,10,9,reverse_light_on,0.9121951219512195,0.752,0.9494949494949496,0.8392857142857142,0.9232784998874816,0.89590960364559,0.7143881774641241
normalized,10,9,reverse_light_on,0.9499072957591126,0.7696621047506284,0.963505208611151,0.8523960093646398,0.967128475089088,0.9155571965160088,0.7324221960275622
embeddings_only,10,10,reverse_light_on,0.894836919769681,0.5968325821013359,0.9874942082122888,0.8893335942412571,0.9188123206327006,0.669622643670211,0.5514475460516312
normalized,10,10,reverse_light_on,0.920471074485384,0.6320120301207651,0.99,0.936279906516459,0.9560912058479624,0.7021015056741148,0.5899114727406285
embeddings_only,11,1,reverse_light_on,0.8619143683528794,0.857210314756533,0.977175502088557,0.9394691558915234,0.8867010374653737,0.7483042192307913,0.6875179330051413
normalized,11,1,reverse_light_on,0.8984633078764842,0.8979094475256515,0.988792319013652,0.9817607876937188,0.9327033296627876,0.7861632924073739,0.7118227273268166
embeddings_only,11,2,reverse_light_on,0.8973259701057433,0.5063741422098055,0.9811105925304474,0.689656970749752,0.9060140559682116,0.91711666098835,0.6127349597907702
normalized,11,2,reverse_light_on,0.9185250995298576,0.5418615688182817,0.99,0.7006133933038171,0.9458984315533236,0.93599164046146,0.6249145662763876
embeddings_only,11,3,reverse_light_on,0.8990729857768112,0.6579605476988757,0.9807169447614016,0.8438272012734906,0.9262623912439788,0.7947634409190979,0.8570738592527021
normalized,11,3,reverse_light_on,0.9152009540793076,0.6942317832378248,0.99,0.8877047109386862,0.9405125012436184,0.8379441065414356,0.8931105752514974
embeddings_only,11,4,reverse_light_on,0.8245914382370907,0.8544915267823265,0.9613445621278596,0.6550337169522882,0.9209308000469054,0.9019034566557392,0.5200688207244798
normalized,11,4,reverse_light_on,0.8431886199930952,0.8939677514092088,0.9851744592232172,0.6693537803315835,0.9415886724877458,0.9374580528128126,0.5452918072451131
embeddings_only,11,5,reverse_light_on,0.8052993438486933,0.6782763041658812,0.9791601059785832,0.66258402052344,0.9241756326790844,0.7923855816847085,0.5739570178519466
normalized,11,5,reverse_light_on,0.8459091416896853,0.7097180017981863,0.9898798926981052,0.6770250611397566,0.9635255035775806,0.8209711804874672,0.6047326560849321
embeddings_only,11,6,reverse_light_on,0.8771474173962517,0.5247485451861502,0.9679872878362036,0.8832098978397736,0.884909784646829,0.8547655588715225,0.7746880867578336
normalized,11,6,reverse_light_on,0.8985092398811387,0.5455110713334547,0.9802673464380546,0.9081437251421244,0.9044692984465288,0.8723546819234682,0.8231599232620733
embeddings_only,11,7,reverse_light_on,0.8325319438928995,0.6839109712260432,0.936123119418155,0.8921567103577376,0.9402319289194856,0.9257601372381448,0.6436956882732199
normalized,11,7,reverse_light_on,0.8604285151922059,0.7210358645305681,0.961089045758462,0.9249484601099932,0.9700842338750778,0.9602676631721764,0.6826048384511769
embeddings_only,11,8,reverse_light_on,0.8489599974666143,0.7999824219064928,0.92365772352551,0.7549478165871054,0.9235178455070244,0.6310280811184161,0.7064341977769744
normalized,11,8,reverse_light_on,0.8855163656966669,0.8404665574524809,0.9395098998420002,0.7687090622072471,0.9470738228301948,0.6603011955534198,0.7254103012341473
embeddings_only,11,9,reverse_light_on,0.7681407949368981,0.6232534305457049,0.9633618314095972,0.7839689670005126,0.8836687039349391,0.9255160806792342,0.7967685215648802
normalized,11,9,reverse_light_on,0.8090697761356961,0.6620356683146286,0.9885621114728572,0.8231273749063257,0.8979545166494151,0.9621158736325968,0.8232508950733448
embeddings_only,11,10,reverse_light_on,0.911422785232162,0.8740678876532256,0.975571679160954,0.8815309719154956,0.9683296623193338,0.6752863061400295,0.7437593286323594
normalized,11,10,reverse_light_on,0.9318073763176276,0.9081459445493056,0.9869098741763376,0.9127652249427306,0.9850515129028704,0.7064489827527315,0.7541867894425005
embeddings_only,11,11,reverse_light_on,0.7800143720307835,0.8886310315846493,0.9837187161957576,0.904552510020316,0.9002729423421888,0.8807530050050814,0.7211726185752971
normalized,11,11,reverse_light_on,0.8039639285974635,0.930249522155956,0.99,0.9349276900112372,0.9241382255298394,0.8987225213046195,0.7391627574019086
embeddings_only,12,1,reverse_light_on,0.9227573082692028,0.560085851928178,0.9338229573565092,0.733392437049033,0.8976929053181569,0.8132074811651799,0.7490964845358544
normalized,12,1,reverse_light_on,0.9627116916548188,0.5952039583136515,0.9811052390000676,0.7602326234465145,0.933155595693058,0.8419490641987792,0.7780539994506169
embeddings_only,12,2,reverse_light_on,0.8116083112817104,0.5284740349794944,0.978700739526517,0.8829467032106666,0.9514310283227094,0.7301744089081017,0.5287743198974098
normalized,12,2,reverse_light_on,0.8557718063057456,0.5566461447294349,0.9899066699633764,0.9177669934965722,0.9638715125291546,0.7428937255501379,0.578066888391197
embeddings_only,12,3,reverse_light_on,0.8025069458864719,0.6160133268956611,0.9609232663179008,0.7112551732774794,0.9141284370758797,0.9531992856906204,0.5407449738213941
normalized,12,3,reverse_light_on,0.8284813213282631,0.6495116801696841,0.9791565188299032,0.7276110308172637,0.929150505197917,0.968899694511826,0.5749584862705763
embeddings_only,12,4,reverse_light_on,0.8943300783416603,0.6881313649307262,0.9743604680244832,0.7837870596407015,0.9382562786169428,0.9114609816025128,0.7225988839254144
normalized,12,4,reverse_light_on,0.9261914218366908,0.7112749022221865,0.9846095900618116,0.8067481816451907,0.964188411563039,0.9517179329198756,0.7620982435051513
embeddings_only,12,5,reverse_light_on,0.9750122996110236,0.5555163621100152,0.9822345215845446,0.8637029139956077,0.8826753981480627,0.7132884924429491,0.6370839305662527
normalized,12,5,reverse_light_on,0.9861166168602388,0.5746233201897851,0.99,0.8997739678914194,0.9151195091908836,0.7277673476560609,0.6585127365019163
embeddings_only,12,6,reverse_light_on,0.8567221656697702,0.5914526891893043,0.9792459878546164,0.8539622686371082,0.9217252096554236,0.6837434921142164,0.8610773777125011
normalized,12,6,reverse_light_on,0.8679902941282132,0.6319164550882105,0.9898541012341427,0.9007814926135572,0.9352418323267854,0.7299920103631979,0.9078143866335886
embeddings_only,12,7,reverse_light_on,0.9509595884982583,0.8854444626018203,0.934258365472295,0.7999573424047084,0.88440710823455,0.7394678203915739,0.7986262008669778
normalized,12,7,reverse_light_on,0.9899333810762424,0.9265600053235924,0.9547638788979372,0.820539697193466,0.9219357833429098,0.7766571268580608,0.8350393688907967
embeddings_only,12,8,reverse_light_on,0.780820404378395,0.7926145008507359,0.943746909132041,0.8492756984404406,0.9013615949110718,0.7298868560619878,0.8363774285586335
normalized,12,8,reverse_light_on,0.8049452391080147,0.8234063919819542,0.9646771246395393,0.8831473270570934,0.9422576820011804,0.7678347072513736,0.8636776416900257
embeddings_only,12,9,reverse_light_on,0.8749688825620444,0.7429164683062326,0.9708534991421384,0.6670101333880457,0.899999159080747,0.6684401791072516,0.5702354802897351
normalized,12,9,reverse_light_on,0.9059580186042964,0.783813208172607,0.9829832884754652,0.6858620773481077,0.9293986316061884,0.6982056382384784,0.5811743902070158
embeddings_only,12,10,reverse_light_on,0.9114413032807608,0.7896716081067898,0.9846737165234878,0.7369729204389035,0.9712403481704044,0.9456762692803624,0.7287283532393589
normalized,12,10,reverse_light_on,0.944719156836765,0.8163812653988124,0.99,0.7835658673964665,0.9841583465959706,0.9593775977602536,0.7469891007909419
embeddings_only,12,11,reverse_light_on,0.8468864078674598,0.4899424626277188,0.944364467037698,0.7157857391734935,0.9098835643947796,0.927928533522578,0.5158002556642409
normalized,12,11,reverse_light_on,0.8691478901839486,0.5344812664658427,0.9739310220730696,0.7655890218335405,0.9312848450323996,0.9406776061673326,0.5378477811156525
embeddings_only,12,12,reverse_light_on,0.7950700552320801,0.5506318572790923,0.9506794690598324,0.6762096854178468,0.959155064446789,0.9233724102566356,0.7681179987218337
normalized,12,12,reverse_light_on,0.8447738525299993,0.5903558238686175,0.9875095536743904,0.7100034747662052,0.9748949978236664,0.9715496654149308,0.7872842568168255
embeddings_only,13,1,reverse_light_on,0.7710364675029749,0.7827841251853006,0.973809965377178,0.713259605299116,0.9207452363854486,0.7739492459467271,0.5209175821923406
normalized,13,1,reverse_light_on,0.7969210288642875,0.8045196374660782,0.9877929991703625,0.7399799943374231,0.9690295647192296,0.8226460490955106,0.5347941429129153
embeddings_only,13,2,reverse_light_on,0.849278559156309,0.7926521041406034,0.9130786709353412,0.9052368757010418,0.9612548226848132,0.8929822108694674,0.7463337671645628
normalized,13,2,reverse_light_on,0.8964118828578566,0.8345719447474653,0.9515721683806884,0.9297483149551774,0.9839932436419014,0.935408868226298,0.7895507570028548
embeddings_only,13,3,reverse_light_on,0.9242884966412274,0.8513052483845065,0.9414183903310238,0.9159046641325148,0.9429590260764312,0.7399552107684045,0.581617831086391
normalized,13,3,reverse_light_on,0.9665195213813496,0.8741061919868964,0.958556489372996,0.9476556781574312,0.9623758054874446,0.7813546180616602,0.5934046305473399
embeddings_only,13,4,reverse_light_on,0.9765038327652692,0.7376481541414895,0.926502796314719,0.80902652507394,0.8827787694736622,0.9182935712814392,0.7167631599483659
normalized,13,4,reverse_light_on,0.9879911321909534,0.7787916753023971,0.9397251604782249,0.8465056908853742,0.9020212997335544,0.933389326993396,0.7390786341317195
embeddings_only,13,5,reverse_light_on,0.8653616836676692,0.7256203164915929,0.955443998490204,0.7946913457498959,0.8923705890397733,0.9346379508587848,0.6043093041083916
normalized,13,5,reverse_light_on,0.8761351335874363,0.7608212163830659,0.9736189095210778,0.8444397937283519,0.9062841629175992,0.9804333218924662,0.6342276140559567
embeddings_only,13,6,reverse_light_on,0.8299305977420135,0.6577836248466145,0.9788983727922052,0.7884443281502208,0.8850046932084906,0.8033924796746714,0.5138471838913377
normalized,13,6,reverse_light_on,0.844638626505734,0.7020283184925624,0.989020703606429,0.8242786993807397,0.9048133957128792,0.8313571814429247,0.5467679808139552
embeddings_only,13,7,reverse_light_on,0.8408344775621365,0.8358277572631367,0.9194374876495718,0.9343759311056764,0.890428948535782,0.7812507873012923,0.7504212489299336
normalized,13,7,reverse_light_on,0.8876214959456425,0.8572083076826412,0.9449452815107034,0.952359761937325,0.9141738139488822,0.7962832604181687,0.7823445847757501
embeddings_only,13,8,reverse_light_on,0.7871605415152398,0.8509015451255426,0.9824449334117992,0.92901211435604,0.902348443098668,0.801395749670343,0.6659147253579621
normalized,13,8,reverse_light_on,0.8195298060668019,0.8858364705741609,0.99,0.956306340470206,0.9140056065974264,0.8130060171746444,0.6882932396934843
embeddings_only,13,9,reverse_light_on,0.8626310833717512,0.680715089280786,0.9506584917017578,0.7158489979361388,0.9542293032547124,0.6963776882655927,0.7642252495786203
normalized,13,9,reverse_light_on,0.8921968014187334,0.7184340500072786,0.9829191154711404,0.7419202371379756,0.9837018072044376,0.7354818486918858,0.7995242164001592
embeddings_only,13,10,reverse_light_on,0.899928998259923,0.6484143499874481,0.9789830265750828,0.6800939197626655,0.9494656859698288,0.644234036078814,0.5259345222127381
normalized,13,10,reverse_light_on,0.9155941887058712,0.6699041095305251,0.9895259650438064,0.7226511971125911,0.971780596706147,0.692916685936321,0.5625505450022436
embeddings_only,13,11,reverse_light_on,0.8991807426533126,0.5102065692792024,0.940038550645437,0.668143231357423,0.9045878498123467,0.7494248077868084,0.6950057602541627
normalized,13,11,reverse_light_on,0.9217029681375004,0.5426639324858292,0.9650270385717992,0.7146224771329773,0.9165217375724016,0.7685814291879345,0.7088684214922011
