version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,10,8,max_engine_coolant_temp,0.9707440336170734,0.9738306600312524,0.952380952,0.975609756,0.947738636,0.929549875,0.8312678766025346
normalized,10,8,max_engine_coolant_temp,0.9887716351983024,0.9896311332467925,0.9831163627571525,0.9886810612107013,0.9889665254836852,0.9793259065859072,0.859340743909325
embeddings_only,10,9,max_engine_coolant_temp,0.9792896394180212,0.9705625192148537,0.975313487983523,0.9775124685648005,0.933733483,0.924354671,0.8487093419694416
normalized,10,9,max_engine_coolant_temp,0.9893399825148969,0.9833257572605791,0.9860275001424954,0.9885509790458731,0.9489850561389302,0.9585193831608353,0.8740216643357558
embeddings_only,10,10,max_engine_coolant_temp,0.88444288894306,0.7005247134699112,0.9736726368664108,0.7283837887101983,0.8870806872611178,0.9123635583574028,0.7599797081991789
normalized,10,10,max_engine_coolant_temp,0.9302583243145884,0.7492365003418513,0.9871329762315505,0.7493767315049021,0.9207699040115913,0.9582340046863792,0.7862490420326089
embeddings_only,11,1,max_engine_coolant_temp,0.8578096747267505,0.6237261271061942,0.9702323891180966,0.7202538457713655,0.9737576619104946,0.915900328144542,0.7218891412405111
normalized,11,1,max_engine_coolant_temp,0.8898928057944294,0.6445922378104401,0.984680990348364,0.7463223871865495,0.985308342745528,0.9461349834975544,0.7443043742797035
embeddings_only,11,2,max_engine_coolant_temp,0.9482413414396572,0.8844916550541163,0.9856894891863496,0.9808780090569772,0.8722792225907279,0.9355325708591136,0.7752533147388437
normalized,11,2,max_engine_coolant_temp,0.9700884283127498,0.915490472744287,0.99,0.99,0.9192455732555584,0.9800253127325497,0.7872009265778649
embeddings_only,11,3,max_engine_coolant_temp,0.8918041324909398,0.7217513327493075,0.9665446164397442,0.9104705857981926,0.9720542783339988,0.8809415966707699,0.6658940623183502
normalized,11,3,max_engine_coolant_temp,0.9119498334612127,0.7495967532556755,0.977952424813874,0.9344096253595325,0.9879348872782531,0.918162175916483,0.7007894394609905
embeddings_only,11,4,max_engine_coolant_temp,0.9117265012371166,0.7791987645274117,0.9739515448025495,0.8248452154622887,0.9709501723195731,0.8608334002035445,0.8373160404377997
normalized,11,4,max_engine_coolant_temp,0.9501476373460105,0.7973957120057997,0.9860182905413621,0.8618949147533873,0.9889070954156476,0.8925805223566683,0.8586240264756212
embeddings_only,11,5,max_engine_coolant_temp,0.8142036948763751,0.4979854792702001,0.971262177905668,0.7344237783658298,0.951182627255882,0.8964997000031623,0.7181167916535799
normalized,11,5,max_engine_coolant_temp,0.8254131051966145,0.5363989524291687,0.9813310677994981,0.7593309411586697,0.9764713159225638,0.94338415847385,0.7316965734548959
embeddings_only,11,6,max_engine_coolant_temp,0.9204562822638918,0.8043716496578357,0.972607364206017,0.7436850406085725,0.9277195542494212,0.972712790122204,0.6959245689117297
normalized,11,6,max_engine_coolant_temp,0.9466939751426231,0.815344177646242,0.9851401624322724,0.7785742829621644,0.9488822721785651,0.9842412820272017,0.7105526982448135
embeddings_only,11,7,max_engine_coolant_temp,0.919473365693061,0.8015373465001249,0.9800606128231448,0.6761975238613323,0.961622243174734,0.868711216292893,0.8872002287682025
normalized,11,7,max_engine_coolant_temp,0.9525589754538747,0.8393481467363123,0.99,0.7241519646901526,0.9716719221823155,0.9045990824486545,0.9212159182521081
embeddings_only,11,8,max_engine_coolant_temp,0.9203318157914095,0.8040127425781765,0.9796081220774567,0.805580715035604,0.880804760382017,0.9656256658057224,0.9265535966000468
